candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
aug_prop_19748,3,Subject Drop,Kadir devesini koşturdu ve yarışı kazandı .,['Kadir'],True,augmentation
aug_prop_19487,1,Genitive Drop,"Çıkışım , terbiyesiz lik boyutuna varacak cinstendi ; oysa Zeynep ezgi tavırları fazlasıyla önemserdi .",,,augmentation
sluice_2378,3,NP Drop,Ne kadar olduğu belli olmasa da Amerikalılar bu yeni kurallara göre daha fazla ödeyecek.,[],True,gold
aug_prop_14005,3,Argument Drop,"Ben de , Deniz da defalarca anlattık ama ağabeyiniz anlamıyor .",['ağabeyiniz'],True,augmentation
seed_644,3,Gapping,Kaan'ın ödevini kabul etmedi ama belki seninkini eder.,['kabul'],True,gold
aug_prop_7076,1,Genitive Drop,""" Yasadışı ilaç kullandığımı inkâr ediyorum , "" dedi Fatma , ama sözleri kendi kulağına bile inandırıcı gelmedi .",,,augmentation
seed_2232,1,Gapping,"Yarın sen Samsun'da olacaksın, bense İstanbul'da.",[],True,gold
aug_prop_24683,1,Genitive Drop,"15685Bunlar yâni Gülberat ehli güya uzağı görürler , fakat ruhları uykuda dır , yâni hakikatten gafildirler .",,,augmentation
seed_1823,1,NP Drop,"İçerideki hava serin, dışarıdaki ise çok sıcaktı.",['hava'],True,gold
seed_792,1,Gapping,Bu yemeğe tuz da koymalıyız şeker de.,,,gold
seed_1443,3,Genitive Drop,Bu parçayı kemanla çalabilirsin ama önce öğrenmen gerek.,[],True,gold
aug_prop_25799,3,Subject Drop,"Mihrimah selcen yerinden kalktı , yanıma geldi .",['Mihrimah selcen'],True,augmentation
aug_prop_5122,6,Genitive Drop,Sanki sinirleri iyice bozulmuştu.,[],True,augmentation
seed_5,3,NP Drop,"Cuma günü yağmur yağar, Cumartesi yağmaz.",['günü'],True,gold
sluice_3196,3,Subject Drop,Los Angeles Lakers son zamanlarda kendilerini oldukça iyi hissediyor ve neden olmasın?,[],True,gold
aug_prop_11221,6,Subject Drop,Ramazan ağzını açtı ve yine kapadı .,['Ramazan'],True,augmentation
sluice_387,3,Genitive Drop,`` Nedenini anlamaya çalışıyoruz . '',[],True,gold
sluice_159,5,No Ellipsis,"“Ölüm modelinin kadınlardan çok ani ve ani görünmesinden çok endişeliydik, ancak araştırma yapmadan” dedi, “nedenini bilmiyorduk. ''",[],True,gold
aug_prop_18922,1,Gapping,Mustafa ali hizmetkârın kapıyı açtığını duydu ; ardından Gökhan ahşap zeminde ki ve sonra da halıda ki ayak seslerini .,,,augmentation
aug_prop_10590,1,No Ellipsis,"Doktor Zehra konuşmasını sürdürdü : "" Gerçi sen bütün bunlardan kuşkusuz haberdarsın , ama yine de söyleyeceğim .",[],True,augmentation
aug_prop_8436,3,Genitive Drop,Annemle Ezgi gizem Abla birbirlerine baktılar .,[],True,augmentation
sluice_2037,3,Genitive Drop,"Pazartesi günü İranlı bir yetkili, Ayetullah'ın Farsça olan 210 eserinin ve 16 dile çevrilmiş 107 metninin Web'de sunulacağını söyledi, ancak ne zaman olacağını belirtmedi.","[""Ayetullah'ın Farsça olan 210 eserinin ve 16 dile çevrilmiş 107 metninin Web'de sunulacağını""]",True,gold
aug_prop_24793,1,Genitive Drop,Az önce küçük Murat kucağımda şen şakrak gülüyordu ama bir anda başı göğsüne düştü ve öldü .,,,augmentation
aug_prop_21211,5,Genitive Drop,Ali ona yaklaştı ve usulca dokundu bedenine .,['Ali'],True,augmentation
aug_prop_18164,6,Subject Drop,Yediye on üç kala kapının dışından gelen süt şişelerinin şıngırtısını duydum .,[],True,augmentation
aug_prop_14487,5,Subject Drop,üç yıllık at binicisi gibi ydi .,[],True,augmentation
sluice_1948,5,Subject Drop,`` Neden bilmiyorum ; biz sadece yaptık. '',[],True,gold
aug_prop_9191,3,Subject Drop,Fatih kaşlarını çattı ve kafasını salladı .,['Fatih'],True,augmentation
aug_prop_3600,3,Subject Drop,Bana söylediği kitabı sevdiğim için başka bir kitap önerdi.,[],True,augmentation
aug_prop_3748,1,NP Drop,Geciken bir uçakla gelmeme rağmen gecikmeden varacağım gibi aynı saatte ulaştım.,,,augmentation
seed_1862,1,Ki Expression,Lif oranı bezelyede yüksek ama fasulyeninki daha yüksek.,[],True,gold
aug_prop_8647,1,Object Drop,"Şafağın sökmesi dünyayı şenlendirdi , ama Sibel Ahmet üzdü ; çünkü eşeği yok tu .",,,augmentation
aug_prop_7532,3,Genitive Drop,Hikmet ekin kaşlarını çattı ve çiğnemeyi durdurdu .,['Hikmet ekin'],True,augmentation
aug_prop_13383,5,Genitive Drop,"Yağmur sicim sicim saçlarına iniyordu , bitkinlik omuzlarını dokuz büklüm yapmıştı .",[],True,augmentation
aug_prop_22648,5,Genitive Drop,Ayşegül Atilla süleyman ellisini geçmişti ama yaşını göstermiyordu .,['Ayşegül Atilla süleyman'],True,augmentation
aug_prop_18260,3,No Ellipsis,Keziban buna uydu .,[],True,augmentation
aug_prop_17283,1,Object Drop,Çoğu fizikçi bu çatışmanın doğasını anlamadı ; ama Murat anladı ve bu çatışma 1905 yazısını dayandırdığı temeli oluşturdu .,,,augmentation
aug_prop_21935,1,Object Drop,Ben kızdan ona tecavüz edenlerin isimlerini öğrenemedim ama galiba Gözde öğrendi .,,,augmentation
aug_prop_19389,3,Object Drop,Şenay bundan kurtuldu ama ben kurtulamadım .,['bundan'],True,augmentation
seed_352,1,Argument Drop,Daha önce senden bir talebim olmadı ama şimdi ilk kez bir şey isteyeceğim.,,,gold
seed_1559,3,Stripping,"Tavşanlar hızlı hayvanlardır, yavaş değil.","['hayvanlardır,']",True,gold
aug_prop_16806,3,Genitive Drop,Sabahattin gözlerini kapadı ve dudaklarını sıktı .,['Sabahattin'],True,augmentation
seed_2449,1,Genitive Drop,Sana anlattıklarımı.,[],True,gold
aug_prop_6262,3,Subject Drop,Ferit ile de çeşit li zamanlarda görüşüp ilâhî sıfatlar meselesini tartıştı .,[],True,augmentation
aug_prop_15070,3,Object Drop,Ali said koltuk altlarından tutup ayağa kaldırdı .,[],True,augmentation
sluice_874,3,Genitive Drop,Vakfın ayı avıyla ilgili telefonlar aldığını ancak kaç tane olduğunu söylemediğini söyledi.,['telefonlar'],True,gold
aug_prop_7011,3,Genitive Drop,Burak kendinde değildi ; çenesi titriyordu .,['Burak'],True,augmentation
aug_prop_23613,3,Subject Drop,Mehmet ali başıyla onayladı ve koltuğuna yaslandı .,['Mehmet ali'],True,augmentation
aug_prop_5357,1,Genitive Drop,Erdem bu kadar alaycı olmak istememişti ancak sözcükler ağzından öyle çıkıverdi .,,,augmentation
aug_prop_1368,5,Subject Drop,Arada buna benzer dönemlerden geçtim ve geçtiler.,[],True,augmentation
aug_prop_2033,5,Subject Drop,Bu sözleri duyunca gece uyumadım  gündüz oturmadım.,[],True,augmentation
seed_2520,1,Fragment,Şule'nin geleceği için.,[],True,gold
aug_prop_6226,3,Object Drop,Onur başıyla onayladı ve odadan çıktılar .,[],True,augmentation
aug_prop_6590,3,Genitive Drop,Perver bu konuşmalar sırasında kıvamını bulmuştu .,['Perver'],True,augmentation
aug_prop_8042,3,Subject Drop,Bunlardan kurtulmak için Ali haluk ile Murat volkan arasından geçecekler dir .,[],True,augmentation
aug_prop_21755,3,Subject Drop,Pinar yerine olurdu ve arkasına yaslandı .,['Pinar'],True,augmentation
aug_prop_23267,6,Genitive Drop,Yıldız Ceren kafasını salladı .,['Yıldız Ceren'],True,augmentation
aug_prop_11664,3,Object Drop,Lil gözlerini kırpıştırdı ve Ömer faruk baktı .,['Lil'],True,augmentation
aug_prop_16625,1,Genitive Drop,"Özgür elleri onun yüzünü sarmış , gözleri gözlerine kenetlenmişti .",['onun'],True,augmentation
aug_prop_6064,5,Subject Drop,Ömer faruk hızlanma düğmesini bulmuş ve defalarca basmıştı .,['Ömer faruk'],True,augmentation
aug_prop_22213,6,Subject Drop,Öznur gözlerini yumdu ve gitmelerini bekledi .,['Öznur'],True,augmentation
aug_prop_5416,5,Object Drop,Mukaddes bunları algılamakta ve benimsemekte zorlanıyordu .,['bunları'],True,augmentation
aug_prop_20540,1,Genitive Drop,"Habip çıt bile çıkartmadı , ama gözleri yuvalarında dönmüş , yalnızca beyazı görünüyordu .",,,augmentation
aug_prop_15858,6,Genitive Drop,Çerkez Mehmet Ömer ellerini ovuşturdu .,['Çerkez Mehmet Ömer'],True,augmentation
aug_prop_20617,3,Object Drop,Hüseyin silahı aldı ve göğsüne bastırdı .,['silahı'],True,augmentation
seed_919,1,Subject Drop,"Matematikten 100 almış, 50 değil.",[],True,gold
sluice_906,5,Subject Drop,Cincinnati olayı incelemesi için dışarıdan bir müfettiş tuttu ve bunun hangi aracı firma olduğunu açıklamamasına rağmen sadece bir aracı firmayı ilgilendirdiğini söyledi.,[],True,gold
aug_prop_7114,3,Genitive Drop,Hüseyin başıyla onayladı .,['Hüseyin'],True,augmentation
aug_prop_1989,3,Subject Drop,Bu sefer Olya ismini buldu ama ben gerçeği biliyorum.,[],True,augmentation
aug_prop_18563,1,Object Drop,Emrah kemal hikayeyi bilir ama hiç anlatmaz .,,,augmentation
sluice_2168,3,Genitive Drop,"Meclis Yargı Komitesi sözcüsü Michael Connolly, kitlesel çevrimiçi etkinliklerin potansiyel sorununun ele alındığını söyledi, ancak nasıl olduğunu söylemedi.",['ele alındığını'],True,gold
aug_prop_14034,1,NP Drop,"Sen iki elma yedin , ben yedi .",,,augmentation
aug_prop_20495,1,Genitive Drop,"Mustafa , babamın ölümüne karıştı - en azında kıyısından köşesinden .",,,augmentation
aug_prop_3188,5,Genitive Drop,görünmeyen cihandan gönlüne ne gelirse onu bir misafir say. Gönül aleminden gönlüne ne gelirse misafir kabul et.,[],True,augmentation
aug_prop_15296,3,Genitive Drop,Umut sinan hasta yatağından kalkmasına yol açmıştı .,[],True,augmentation
aug_prop_394,5,Genitive Drop,kendimi öldürebilirim. Canavar bunu yapamaz ama ben kendimi öldürebilirim.,['ben'],True,augmentation
aug_prop_18656,5,Stripping,"Benzer şekilde , Uğur Ziya dizisinin ikinci sezonunda , istenmeyen İrem nihayet erkeğini buluyor ama sadece fantezilerinde .",['istenmeyen İrem nihayet erkeğini buluyor'],True,augmentation
aug_prop_4593,5,Subject Drop,başlarını salladılar,[],True,augmentation
sluice_30,4,Subject Drop,"Ama `` eğer bir şeyleri yanlış anlarlarsa , nedenini öğrenmek için bir alıştırmadan geçmeleri gerekir . ''",[],True,gold
aug_prop_23744,1,NP Drop,Kamil metinle Sankritçesini karşılaştırdı .,,,augmentation
aug_prop_25458,1,Object Drop,Umut can yaralarını saramadı ama biz sarabiliriz .,,,augmentation
aug_prop_12670,1,Subject Drop,Şafak onun ellerini tuttu ve hafifçe sıktı .,['Şafak'],True,augmentation
sluice_772,3,Genitive Drop,"Hope, asbest iddialarının 1996'dan sonra T&N'ye daha az mal olacağını söyledi, ancak ne kadar daha az olduğunu tahmin etmeyecekti.",['mal olacağını'],True,gold
aug_prop_16179,5,Object Drop,"Süleyman şaşkınlıkla baktı ona , gözlerini portreye çevirdi , sonra kapadı .",['gözlerini'],True,augmentation
aug_prop_2220,3,Object Drop,Nişanlısı Graham Dorn'u bir podyuma çıkarıp dik durmaya zorladı.,"[""Graham Dorn'u""]",True,augmentation
aug_prop_835,5,Subject Drop,Hamileliğim planlı değildi ama mutluyduk.,[],True,augmentation
aug_prop_21308,1,Genitive Drop,"Ridvan Muhammed pekâlâ öldürülebilirdi , ama canı bağışlandı , ailesi ile beraber sarayda ikâmet ettiriliyor .",,,augmentation
aug_prop_17692,1,Gapping,"Serdar işini de yapar , ahiret işini de .",,,augmentation
aug_prop_11946,1,Genitive Drop,Mehmet suphi Ersin diyaloglara sokup başka önem li bir temayı karşımıza çıkartır : Edebiyat sanatını .,,,augmentation
aug_prop_4998,3,Genitive Drop,Hareketleri yığın gibi olmuştu.,[],True,augmentation
aug_prop_18908,1,Object Drop,"Ramazan neden bahsettiğini biliyor , ama Kaan suat bilmiyor .",,,augmentation
aug_prop_16914,6,Object Drop,Berk başıyla onayladı ve eyerine atladı .,[],True,augmentation
aug_prop_23545,1,Genitive Drop,"Can sâkîsi de sensin , Zübeyde gemisi de sen ; sağrağın boşken şu ciğerim ne de kanlarla dolu dur .",,,augmentation
aug_prop_24997,3,Object Drop,Ufuk hıçkırarak onayladı .,[],True,augmentation
aug_prop_17507,1,Genitive Drop,Şeyma bu kadar alaycı olmak istememişti ancak sözcükler ağzından öyle çıkıverdi .,,,augmentation
aug_prop_3874,1,Object Drop,Havuzu seviyorum ama kardeşim hiç sevmiyor.,,,augmentation
aug_prop_11321,4,Subject Drop,Rezzan tarafından nikâhlanmıştır .,[],True,augmentation
aug_prop_20728,5,Object Drop,Tuğba telefonu açtı ve hoparlöre aldı .,['telefonu'],True,augmentation
aug_prop_3599,5,Argument Drop,Oğluna destek oldu ve bir ev tahsis etti.,['Oğluna'],True,augmentation
aug_prop_13953,5,Subject Drop,Hakan zorlukla yutkundu ve arkadaşlarına bakındı .,['Hakan'],True,augmentation
aug_prop_15693,1,Genitive Drop,"Şu on kulağına bak , sözü çeken kehribar nerde ?",,,augmentation
sluice_2866,3,Subject Drop,Ne kadar küçük olduğunu söylemedi ama muhtemelen en büyük para kaynağı Beaumont dava avukatı Walter Umphrey ve hukuk firmasının siyasi eylem komitesinden aldığı 350.000 dolarlık katkı ve krediden daha küçük bir şeyi kastetmişti.,[],True,gold
aug_prop_11419,6,Genitive Drop,Bay Mehmet ali Orçun burnunu çekti .,['Bay Mehmet ali Orçun'],True,augmentation
aug_prop_24401,1,Genitive Drop,"Ejderhalar Sevil deri çizmelerini parçalıyorlardı , yaraları da çok ağrıyordu ama o bunların farkında bile değildi .",,,augmentation
seed_2684,1,Fragment,Garip bir rüya gibi.,[],True,gold
aug_prop_16268,5,Subject Drop,", Aybegüm sigarasını içiyor fakat tadını alamıyordu .",['Aybegüm'],True,augmentation
aug_prop_23093,3,Subject Drop,Ramazan cismi inceledi ve başını salladı .,['Ramazan'],True,augmentation
aug_prop_10583,3,Subject Drop,Az önce küçük Burcu kucağımda şen şakrak gülüyordu ama bir anda başı göğsüne düştü ve öldü .,['küçük Burcu'],True,augmentation
aug_prop_7182,3,Genitive Drop,"Bay Aykut , bıkkınlıkla suratını asmıştı ve gerçekte artık dinlemiyordu .",['Bay Aykut'],True,augmentation
aug_prop_25653,5,Subject Drop,Semih yenge gittikten sonra oldu .,[],True,augmentation
aug_prop_21425,5,Genitive Drop,"Kemal başını karnıma doğru eğdi , yüzü eteklerime gömülü ydü .",['Kemal'],True,augmentation
aug_prop_14280,1,Genitive Drop,""" Tamam , "" dedi Emel , hâlâ normalden hızlı soluk alıyordu , ama kalp atışları normale dönmüştü .",,,augmentation
seed_1889,1,Ki Expression,Masadakileri kaldırabilir misin?,[],True,gold
sluice_3819,3,VP Ellipsis,`` 10 yıl içinde kim savaşmaya ve ne için ölmeye hazır olacak ?,['hazır olacak'],True,gold
aug_prop_11175,3,Genitive Drop,Muhammed furkan şiiri Anil gazetesine vermeni önerdi .,[],True,augmentation
aug_prop_4118,5,Subject Drop,Mösyö Hennequin'in sanki yan odada konuşuyormuş gibi sesini duydu.,[],True,augmentation
seed_2700,1,Fragment,Meliha'nın annesine göre.,[],True,gold
seed_1735,1,NP Drop,Yatakta yatan zili duyunca ayağa fırladı.,[],True,gold
seed_540,1,NP Drop,Uçsuz bucaksız yolları görünce buna şükrettim.,,,gold
seed_2255,1,Subject Drop,İlk önce denize mi girelim havuza mı?,[],True,gold
aug_prop_23156,5,Object CP Drop,"Hüseyin said ayrı çıkarlarının nerede olduğunu görebiliyordu , ama Mehmet göremiyordu .",['ayrı çıkarlarının nerede olduğunu'],True,augmentation
aug_prop_3905,1,Object Drop,Maymun çok muz yedi ve diğerleri onu takip etti.,,,augmentation
aug_prop_25593,5,Genitive Drop,Mehmet Savaşı’ndan sonra Sahil Güvenlik’ten terhis olunca tayfa arkadaşlarıyla bahse girdi .,[],True,augmentation
aug_prop_23626,5,Genitive Drop,Mustafa asistanına döndü .,['Mustafa'],True,augmentation
aug_prop_11328,1,Genitive Drop,"Kadın , lokmanın büyüğünü kendisi yutmuş , ama oburluğunun bir kısmım da Berfin vermişti .",,,augmentation
aug_prop_9644,1,Subject Drop,"Bu yüzden de bede li ne olursa olsun , Haci mehmet diyor .",[],True,augmentation
seed_631,3,Subject Drop,"Kısa boylu çocukları ön sıraya oturttu öğretmen, uzunları arkaya.","['öğretmen,']",True,gold
aug_prop_7809,1,Gapping,Siz otelin on katında kalıyordunuz ; adamın cesedi de aynı katta .,,,augmentation
aug_prop_16956,1,Genitive Drop,Gerçi Nuri kız kardeşler son zamanlarda bu çembere pek bir neşe katmış değillerdi ama yokluklarının duyulmaması da olanaksızdı .,,,augmentation
sluice_3073,5,Genitive Drop,"PC işlemci pazarındaki önceki düşük seviye rakipler arasındaki başarısızlık geçmişi göz önüne alındığında, arayışı uzun bir ihtimal olarak görülmeli, ancak adamın bir şeylerin üzerinde olduğuna ikna oldum: Ne zaman olduğunu bilmiyorum, ama bir gün Birçoğumuz için yeterli olacağından şüpheleniyorum.",[],True,gold
sluice_3125,3,Subject Drop,Gezgin: Ne kadar yüksek?,[],True,gold
aug_prop_19194,5,Argument Drop,"Muhammed BEYEFENDİ Söyleyin , boşboğaz değilimdir .",[],True,augmentation
sluice_1971,3,Genitive Drop,Ona o diziyi sevmediğimi söylediğimde nedenini anlayamadı.,[],True,gold
aug_prop_7223,3,Genitive Drop,"Mutlu ona bakmadan , başı eğik , konuştu .",['Mutlu'],True,augmentation
aug_prop_2415,3,No Ellipsis,Yamtar  bir filozof statüsüyle cevap verdi:,[],True,augmentation
aug_prop_10319,1,Genitive Drop,Kamercan Daireme gittim ve silahımı aldım .,[],True,augmentation
aug_prop_15487,3,Genitive Drop,"Murat sağ elini kaldırdı , annesinin omzuna dokundu .",['Emre'],True,augmentation
aug_prop_4665,3,Genitive Drop,Yakos  elleriyle başını kavrayarak kendini korumaya çalıştı.,['Yakos'],True,augmentation
aug_prop_6295,1,Subject Drop,Gitmek için arkamı dönüyorum ve Ümit konuşuyor .,[],True,augmentation
aug_prop_3890,1,Object Drop,Bu şarkıları sen söyle  ben dinleyeceğim.,,,augmentation
seed_2301,1,Gapping,O zambak seviyor ben leylak.,[],True,gold
seed_2315,1,Genitive Drop,"Annem biber kızartıyor, ben de patlıcan.",['ben'],True,gold
aug_prop_3888,3,Object Drop,Hepsi haberi okudu ama görmezden geldi.,['haberi'],True,augmentation
sluice_1262,3,Subject Drop,"400 araba yapmıyorlarsa, genellikle nedenini bilmek isterler. ''",[],True,gold
aug_prop_11509,1,Genitive Drop,Mehmet ali suratını astı ve muhafızlar güldü .,['Mehmet ali'],True,augmentation
seed_46,1,No Ellipsis,Beni ziyaret etmesini bekledim ama Murat etmedi.,[],True,gold
aug_prop_22680,3,Genitive Drop,Taylan cevap vermesini bekledi fakat Özlem konuşmadı .,['Özlem'],True,augmentation
aug_prop_18376,5,Genitive Drop,"Peygamberimiz Songül , sorusunu tekrarladı .",[],True,augmentation
aug_prop_14376,5,Genitive Drop,Mustafa Lütfi evet anlamında başını salladı .,['Mustafa Lütfi'],True,augmentation
aug_prop_11332,5,Genitive Drop,Elif ayşe atını dizginledi ve geriye gitti .,['Elif ayşe'],True,augmentation
aug_prop_22189,1,Genitive Drop,"Kimse sözünü anlamıyor , bir harfinin bile anlamını kavramıyor , sanki Saadet nilay bu .",,,augmentation
seed_205,1,Object Drop,O Dostoyevsky okur hep ama ben okumam.,,,gold
aug_prop_9083,5,Subject Drop,"Bunlar hep yanılıyorlar Umut can , görmediniz mi nasıl güldü ?",[],True,augmentation
seed_2716,1,Fragment,Sabrının son damlalarını.,[],True,gold
aug_prop_13218,5,Stripping,"İlknur Yahudilerinin oturduğu bu yere Serdar Sokak da derlerdi , Korhan Sokağı da .","['İlknur Yahudilerinin oturduğu bu yere', 'derlerdi']",True,augmentation
seed_644,1,NP Drop,Kaan'ın ödevini kabul etmedi ama belki seninkini eder.,['kabul'],True,gold
aug_prop_12012,1,Object Drop,Adam belli belirsiz bir şeyler söylüyordu bağırarak ama Damla duymuyordu .,,,augmentation
aug_prop_14081,1,Genitive Drop,"Kimse tam olarak süresini bilmiyor , ama yaklaşık dokuz yıldır Başkan'dan Başkan'a geçtiği söyleniyor .",,,augmentation
aug_prop_21628,1,Gapping,"burada ki yedi kapı aynı biçimde , ama değişik malzemedendi ; biri ahşaptan , öbürü metalden .",,,augmentation
sluice_4130,3,Subject Drop,"Ama bu takım rekabetçi kalırsa, neden olmasın?",[],True,gold
aug_prop_2218,5,Genitive Drop,Sindi yüzünü buruşturdu  duvara çekildi ve uyaran bir tavırla başını salladı.,['Sindi'],True,augmentation
aug_prop_19576,5,Argument Drop,Bay Demet uzanıp omzumu tuttu .,[],True,augmentation
seed_2806,1,Fragment,Öğretmenin isteği üzerine.,[],True,gold
aug_prop_21452,1,Object Drop,"Bir kısmı yelkenin ıskota yakasını açmaya korkuyordu , ama ben direttim ; Sema de bana güveniyordu .",,,augmentation
aug_prop_18263,5,Subject Drop,"Tanrı aşkına söylesenize , saat beş ?",[],True,augmentation
aug_prop_3613,1,Argument Drop,Korkutucu göründüğü için sevmiyorum.,,,augmentation
aug_prop_23669,5,Subject Drop,Tayfun gözlerini açtı ve etrafına bakındı .,['Tayfun'],True,augmentation
seed_534,1,NP Drop,Hemcins doktora giderim ama karşı cinse gitmem dedi.,,,gold
aug_prop_8026,3,Genitive Drop,Rukiye altıncı katta indi ; adam da peşinden .,['Rukiye'],True,augmentation
aug_prop_25071,6,Subject Drop,"beş yaşında hâfız olmuş , Kur’ân okumaya doyamamıştı .",[],True,augmentation
aug_prop_17207,1,Genitive Drop,"Tuba belki de bir sakat gibi engelli değil , ancak hareket kabiliyeti bakımından sınırlanmış olduğu söylenebilir .",,,augmentation
aug_prop_14212,6,Genitive Drop,Ceyda bunu duydu ama arkasına bakmadı .,['Ceyda'],True,augmentation
seed_877,1,Stripping,"Şeyda spor yapmak istiyor, alışverişe gitmek değil.",,,gold
seed_694,1,Ki Expression,Hint yemeklerinin baharatı bizimkilerden daha fazla oluyor.,,,gold
aug_prop_4438,3,Object CP Drop,Kadir orada yaptıklarını beğendi  ben de beğendim.,['orada yaptıklarını'],True,augmentation
sluice_2456,3,Subject Drop,Nedenini anlayabilirsiniz: Makedonya'da çoğunluk Sırpları destekliyor.,[],True,gold
aug_prop_4031,3,Genitive Drop,Reinhart içeri girdi ve etrafına bakındı.,['Reinhart'],True,augmentation
aug_prop_12843,5,Object Drop,Bir şey söylemek istedim ama Selçuk kesti .,[],True,augmentation
aug_prop_23687,3,Genitive Drop,"Bülent gibi o da düşecek , hem de ölümde ve yaşamda kader birliği ettiği arkadaşlarının eliyle .",['o'],True,augmentation
seed_1613,1,NP Drop,Yeşil kabak yerine sarı dene bir gün.,[],True,gold
aug_prop_16677,6,Subject Drop,iki şey söylemek istedim ama Carol kesti .,[],True,augmentation
seed_1685,1,Genitive Drop,Arap arkadaşım İtalyan olanla konuştu.,[],True,gold
aug_prop_14620,5,Subject Drop,Mehmet ikbal onun kolunu tuttu ve uzağa sürükledi .,['Mehmet ikbal'],True,augmentation
aug_prop_21361,5,Genitive Drop,Tabanca elleri arasında sarsıldı ve Esra durdu .,[],True,augmentation
aug_prop_17638,1,Gapping,"Gene de , ertesi gün , hem işine tam saatinde gitti , hem Selim beyin yazıhanesine .",,,augmentation
aug_prop_16643,1,Gapping,"Yarın sabah erkenden , on sekiz saat sonra Nihat berkay olacaktı , üç saat sonra da evinde .",,,augmentation
aug_prop_3692,3,Subject Drop,Doğruyu söylediğine inandım ama yine de ikna olmadı.,[],True,augmentation
aug_prop_547,3,Genitive Drop,Ses tonu rahattı ama Tyrion huzursuzdu.,['Tyrion'],True,augmentation
aug_prop_17416,5,Genitive Drop,Umut sinan oğlunu kırmadı ve olan oldu !,['Umut sinan'],True,augmentation
aug_prop_10132,1,Gapping,"Mehmet Yahudilerinin oturduğu bu yere Elif tuğçe Sokak da derlerdi , Osman turgut Sokağı da .",,,augmentation
aug_prop_17474,5,Genitive Drop,Mücahit elini uzattı ve onu kaldırdı .,['Mücahit'],True,augmentation
aug_prop_10759,1,NP Drop,Vatansız şahıs Serhat evlenip vatandaşlık aldı .,,,augmentation
seed_55,3,Subject Drop,Yeni kanunu onayladılar ama polisler uygulamadı.,[],True,gold
aug_prop_5971,5,Object Drop,Hikmet Kimin söz konusu olduğunu bilmiyorum ama geri vermek zorunda sın .,[],True,augmentation
aug_prop_23769,6,Subject Drop,Kadir bunu gördü ve gülmekten katıldı .,['Kadir'],True,augmentation
aug_prop_1665,5,Genitive Drop,Sert bir rüzgar yelkenlerimizi şişirdi ve teknemiz öne doğru savruldu.,[],True,augmentation
aug_prop_24712,3,Genitive Drop,Gülsen elinde olduğu için uzaklaş .,[],True,augmentation
aug_prop_13225,1,Gapping,"Zavallı Ayşe bir şeyler mırıldandı , ama kimse anlamadı , hatta kendisi bile .",['anlamadı'],True,augmentation
aug_prop_25393,5,Genitive Drop,Ercan hemen önlerinde ki alandı .,[],True,augmentation
aug_prop_2109,5,Genitive Drop,Zaev elinde biraz döndü ve yavaşça direksiyon simidini çevirdi.,[],True,augmentation
aug_prop_10411,3,No Ellipsis,"Sinem de saray’da kendine yer bulamamış , bu da yalanlanamaz .",[],True,augmentation
seed_2327,1,Gapping,"Ferhat matematikten kaldı, Şeyda'ysa tarihten.",[],True,gold
aug_prop_16783,1,Genitive Drop,Dördüncü günün sabahı Yiğit hâlâ hiçbir şey söylemiyordu ; ancak gözlerim kaldırdı ve uzaktan Ahmet dağını gördü .,,,augmentation
aug_prop_4541,3,Object Drop,Bazıları bir şeyi helal  bazıları haram kabul eder.,['bir şeyi'],True,augmentation
sluice_1864,5,Genitive Drop,"Gazete röportajında ​​Meyer, ne zaman olacağını tahmin etmese de, enflasyonun eninde sonunda hızlanacağını söylemişti.",[],True,gold
seed_938,1,Genitive Drop,"Elimizde bu boyadan değil, kırmızıdan var.",[],True,gold
aug_prop_8232,3,Genitive Drop,"Emine D bilmem anlamında omuz silkti , çünkü başını sallayamıyordu .",['Emine D'],True,augmentation
aug_prop_24998,5,Genitive Drop,Madam Belgin emine bütün isteklerinizi sağlayacaktır .,[],True,augmentation
aug_prop_15363,5,Subject Drop,Büyük Ebru komiseri tarafından sorguya çekileceksiniz .,[],True,augmentation
aug_prop_13570,3,Object Drop,Garson yine kahve getirdi ama Ömer istemedi .,['kahve'],True,augmentation
aug_prop_5418,3,Object Drop,Seda elini sıktı ve sonra bıraktı .,['elini'],True,augmentation
aug_prop_17517,1,Gapping,Bir ölüm kalım savaşına başlıyorum ve dokuz yalnızlığıma .,,,augmentation
aug_prop_24776,5,Argument Drop,Elif nihal yalnızlıktan hoşlanıyor yahut hoşlanıyorum sanıyordu .,['yalnızlıktan'],True,augmentation
aug_prop_1716,5,Subject Drop,Önce toprağı kullandı ama toprak sertti ve kolayca ufalanıyordu.,[],True,augmentation
aug_prop_17847,5,Subject Drop,bir bozak da kadının kılıcını tuttu ve kınından çıkartıp aldı .,['bir bozak'],True,augmentation
aug_prop_25377,5,Genitive Drop,O sırada Mustafa not defterini buldu ve sayfalarını çevirmeye başladı .,['Mustafa'],True,augmentation
seed_981,1,Genitive Drop,Heyecanı hala geçmemişti.,,,gold
aug_prop_3670,3,Argument Drop,Bu bilgiyi dışarıya yaymayın dememize rağmen şirketteki köstebek bilgiyi yaydı.,['dışarıya'],True,augmentation
aug_prop_14260,3,Argument Drop,"Serkan arif olmadan önce korku vardı , yalvarış da .",['Serkan arif olmadan önce'],True,augmentation
